,Type,date,distance_bin_100,visitation
122,African,2021-06,13842.525227713528,0.10973451327433628
123,African,2021-06,17797.36077959129,0.10292716133424099
124,African,2021-06,25707.03188334681,0.05214431586113002
125,American,2019-01,5932.854123958005,0.29797295335337765
126,American,2019-01,9887.689675835767,0.1885602135011496
127,American,2019-01,13842.525227713528,0.12944800660987732
128,American,2019-01,17797.36077959129,0.0920438617099626
129,American,2019-01,21752.19633146905,0.0683472930915695
130,American,2019-01,25707.03188334681,0.05016722672882345
131,American,2019-01,29661.867435224573,0.03740467284538853
132,American,2019-01,33616.70298710233,0.028294973695116767
133,American,2019-01,37571.538538980094,0.021959628009619165
134,American,2019-01,41526.37409085786,0.017259593429190635
135,American,2019-01,45481.209642735615,0.013260934410694064
136,American,2019-01,49436.04519461338,0.01066502651606142
137,American,2019-01,53390.88074649114,0.00846006224477136
138,American,2019-01,57345.716298368905,0.006690916962096154
139,American,2019-01,61300.55185024666,0.005335416958136564
140,American,2019-01,65255.38740212443,0.004390922505523629
141,American,2019-01,69210.2229540022,0.003541986183666951
142,American,2019-01,73165.05850587995,0.002775409355721741
143,American,2019-01,77119.89405775772,0.002310025420574563
144,American,2019-01,81074.72960963548,0.0018103250296309396
145,American,2019-01,85029.56516151324,0.0015484640746303722
146,American,2019-01,88984.40071339099,0.0013056091566862975
147,American,2019-01,92939.23626526876,0.0010302855921040476
148,American,2019-01,96894.07181714653,0.0008930197689182661
149,American,2019-01,100848.90736902428,0.0007536421638373189
150,American,2019-01,104803.74292090203,0.0006153204497039546
151,American,2019-01,108758.5784727798,0.0004989084727329362
152,American,2019-01,112713.41402465757,0.0004141732241894057
153,American,2019-01,116668.24957653532,0.00033313359396241554
154,American,2019-01,120623.08512841308,0.0003143915296428185
155,American,2019-01,124577.92068029084,0.0002220010717293118
156,American,2019-01,128532.75623216861,0.00022728052646722645
157,American,2019-01,132487.59178404638,0.00017369406087739257
158,American,2019-01,136442.42733592412,0.00014148938697611311
159,American,2019-01,140397.26288780192,0.0001193156770768715
160,American,2019-01,144352.09843967966,0.0001074369039165635
161,American,2019-01,148306.9339915574,7.866387559492855e-05
162,American,2019-01,152261.7695434352,8.552716675421762e-05
163,American,2019-01,156216.60509531293,6.889688432978641e-05
164,American,2019-01,160171.4406471907,4.593125621985761e-05
165,American,2019-01,164126.27619906847,4.3291528850900276e-05
166,American,2019-01,172035.947302824,3.616426495471548e-05
167,American,2019-01,183900.45395845728,2.3757546320616008e-05
168,American,2019-01,187855.28951033502,2.5077410005094675e-05
169,American,2019-01,203674.6317178461,1.1086854949620804e-05
170,American,2019-01,231358.48058099038,5.543427474810402e-06
171,American,2019-01,306500.3560666678,2.375754632061601e-06
172,American,2019-01,330229.36937793443,1.319863684478667e-06
173,American,2019-02,5932.854123958005,0.29810308963263493
174,American,2019-02,9887.689675835767,0.18923472242036807
175,American,2019-02,13842.525227713528,0.1292061466713901
176,American,2019-02,17797.36077959129,0.0921057623307723
177,American,2019-02,21752.19633146905,0.06880167265378834
178,American,2019-02,25707.03188334681,0.05000542340785576
179,American,2019-02,29661.867435224573,0.03732667135804804
180,American,2019-02,33616.70298710233,0.028434419778179947
181,American,2019-02,37571.538538980094,0.021823472616064935
182,American,2019-02,41526.37409085786,0.01724296386300525
183,American,2019-02,45481.209642735615,0.013168996060415161
184,American,2019-02,49436.04519461338,0.010492557641741966
185,American,2019-02,53390.88074649114,0.008379565881581626
186,American,2019-02,57345.716298368905,0.006666784218364033
187,American,2019-02,61300.55185024666,0.005495541851877381
188,American,2019-02,65255.38740212443,0.0043376576328187245
189,American,2019-02,69210.2229540022,0.003326445872519459
190,American,2019-02,73165.05850587995,0.0027830364351485986
191,American,2019-02,77119.89405775772,0.0022738238551934073
192,American,2019-02,81074.72960963548,0.001736559165639425
193,American,2019-02,85029.56516151324,0.0014661902616967947
194,American,2019-02,88984.40071339099,0.0012791761977048565
195,American,2019-02,92939.23626526876,0.000987434257877433
196,American,2019-02,96894.07181714653,0.0008180529484904492
197,American,2019-02,100848.90736902428,0.0006946236662557701
198,American,2019-02,104803.74292090203,0.0006355806546240296
199,American,2019-02,108758.5784727798,0.0004477651017864118
200,American,2019-02,112713.41402465757,0.0004122324296279435
201,American,2019-02,116668.24957653532,0.00031525227930069566
202,American,2019-02,120623.08512841308,0.00030403143546117934
203,American,2019-02,124577.92068029084,0.0002703689039426305
204,American,2019-02,128532.75623216861,0.00020785277397961118
205,American,2019-02,132487.59178404638,0.00019209016001457642
206,American,2019-02,136442.42733592412,0.00015442018426762888
207,American,2019-02,140397.26288780192,0.00012823821530875756
208,American,2019-02,144352.09843967966,9.404135789308887e-05
209,American,2019-02,148306.9339915574,0.00010392638698980559
210,American,2019-02,152261.7695434352,6.785938893421753e-05
211,American,2019-02,156216.60509531293,5.9310174580300364e-05
212,American,2019-02,175990.78285470174,1.9502895244873544e-05
213,American,2019-02,179945.61840657948,2.217452473047266e-05
214,American,2019-02,191810.1250622128,1.9235732296313633e-05
215,American,2019-02,199719.7961659683,2.244168767903257e-05
216,American,2019-02,215539.13837347936,3.7402812798387616e-06
217,American,2019-02,306500.3560666678,1.6029776913594694e-06
218,American,2019-03,5932.854123958005,0.2935135937542953
219,American,2019-03,9887.689675835767,0.188671083376859
220,American,2019-03,13842.525227713528,0.1292491409407043
221,American,2019-03,17797.36077959129,0.0928056739148363
222,American,2019-03,21752.19633146905,0.06912081809934849
223,American,2019-03,25707.03188334681,0.050857409901861064
224,American,2019-03,29661.867435224573,0.03745157654561949
225,American,2019-03,33616.70298710233,0.02872628309096407
226,American,2019-03,37571.538538980094,0.021978942738543585
227,American,2019-03,41526.37409085786,0.01751876185501828
228,American,2019-03,45481.209642735615,0.013313027462407565
229,American,2019-03,49436.04519461338,0.010673557467630646
230,American,2019-03,53390.88074649114,0.008738928443796905
231,American,2019-03,57345.716298368905,0.006898864667234791
232,American,2019-03,61300.55185024666,0.005531407207851115
233,American,2019-03,65255.38740212443,0.004549687989663798
234,American,2019-03,69210.2229540022,0.0036057948703851336
235,American,2019-03,73165.05850587995,0.0029324023421392637
236,American,2019-03,77119.89405775772,0.002333562415812189
237,American,2019-03,81074.72960963548,0.0018185116969513704
238,American,2019-03,85029.56516151324,0.0015055667042361933
239,American,2019-03,88984.40071339099,0.001315556532974132
240,American,2019-03,92939.23626526876,0.0010896995354207329
241,American,2019-03,96894.07181714653,0.0008675811639222586
242,American,2019-03,100848.90736902428,0.0007501443219616791
243,American,2019-03,104803.74292090203,0.0006412843280094565
244,American,2019-03,108758.5784727798,0.000537702394370069
245,American,2019-03,112713.41402465757,0.00044885504577067925
246,American,2019-03,116668.24957653532,0.00035560931357726035
247,American,2019-03,120623.08512841308,0.0003553893943975589
248,American,2019-03,124577.92068029084,0.00029689089259697063
249,American,2019-03,128532.75623216861,0.00027138026775160127
250,American,2019-03,132487.59178404638,0.0001812134040740028
251,American,2019-03,136442.42733592412,0.00018187316161310719
252,American,2019-03,140397.26288780192,0.00012645352832833933
253,American,2019-03,144352.09843967966,0.00012051571047639993
254,American,2019-03,148306.9339915574,9.918355004535833e-05
255,American,2019-03,152261.7695434352,8.115017730983864e-05
256,American,2019-03,156216.60509531293,7.10338950435715e-05
257,American,2019-03,160171.4406471907,6.0257855238199964e-05
258,American,2019-03,168081.1117509462,4.684278527641092e-05
259,American,2019-03,172035.947302824,2.94691700799956e-05
260,American,2019-03,175990.78285470174,3.0128927619099982e-05
261,American,2019-03,187855.28951033502,2.265167550925035e-05
262,American,2019-03,191810.1250622128,2.177199879044451e-05
263,American,2019-03,203674.6317178461,1.2535393242983203e-05
264,American,2019-03,207629.46726972383,4.618302773730654e-06
265,American,2019-03,215539.13837347936,5.937817851939413e-06
266,American,2019-03,231358.48058099038,4.838221953432114e-06
267,American,2019-03,302545.5205147901,2.199191797014597e-06
268,American,2019-03,306500.3560666678,2.419110976716057e-06
269,American,2019-04,5932.854123958005,0.2933804855998768
270,American,2019-04,9887.689675835767,0.18829221504942195
271,American,2019-04,13842.525227713528,0.12908505987075736
272,American,2019-04,17797.36077959129,0.09241393172280692
273,American,2019-04,21752.19633146905,0.06912416192951094
274,American,2019-04,25707.03188334681,0.05058848135599645
275,American,2019-04,29661.867435224573,0.03796439204585401
276,American,2019-04,33616.70298710233,0.02848772975104229
277,American,2019-04,37571.538538980094,0.022180313341004464
278,American,2019-04,41526.37409085786,0.017485730128795243
279,American,2019-04,45481.209642735615,0.013494860554283034
280,American,2019-04,49436.04519461338,0.010695653879560282
281,American,2019-04,53390.88074649114,0.008710577545474161
282,American,2019-04,57345.716298368905,0.0068921180325903384
283,American,2019-04,61300.55185024666,0.005585410184827864
284,American,2019-04,65255.38740212443,0.004639925842291007
285,American,2019-04,69210.2229540022,0.0036016562064655703
286,American,2019-04,73165.05850587995,0.0028847190115302806
287,American,2019-04,77119.89405775772,0.0023914803265425223
288,American,2019-04,81074.72960963548,0.0019328432829949242
289,American,2019-04,85029.56516151324,0.0015502416935674226
290,American,2019-04,88984.40071339099,0.0013514475497519811
291,American,2019-04,92939.23626526876,0.0011072525260851197
292,American,2019-04,96894.07181714653,0.0009113234863379716
293,American,2019-04,100848.90736902428,0.0007700518165090382
294,American,2019-04,104803.74292090203,0.000638918207229451
295,American,2019-04,108758.5784727798,0.0005481164475266108
296,American,2019-04,112713.41402465757,0.0004769296310605491
297,American,2019-04,116668.24957653532,0.0003984698581134348
298,American,2019-04,120623.08512841308,0.00037047999529241365
299,American,2019-04,124577.92068029084,0.0002710829233846929
300,American,2019-04,128532.75623216861,0.0002490436613208967
301,American,2019-04,132487.59178404638,0.00023273460739368755
302,American,2019-04,136442.42733592412,0.000172567421959524
303,American,2019-04,140397.26288780192,0.00016044582782443612
304,American,2019-04,144352.09843967966,0.00013421910596851867
305,American,2019-04,148306.9339915574,0.00012782771997001778
306,American,2019-04,152261.7695434352,0.00011129827342217066
307,American,2019-04,156216.60509531293,8.11044843947699e-05
308,American,2019-04,160171.4406471907,8.022291391221806e-05
309,American,2019-04,164126.27619906847,5.2233051091196926e-05
310,American,2019-04,172035.947302824,4.341734626567846e-05
311,American,2019-04,175990.78285470174,3.10753595099526e-05
312,American,2019-04,195764.96061409055,1.7631409651036936e-05
313,American,2019-04,199719.7961659683,2.6226721855917444e-05
314,American,2019-04,215539.13837347936,5.509815515949043e-06
315,American,2019-04,302545.5205147901,2.6447114476555404e-06
316,American,2019-04,306500.3560666678,8.815704825518469e-07
317,American,2019-04,310455.1916185456,8.815704825518469e-07
318,American,2019-05,5932.854123958005,0.2925506588259132
319,American,2019-05,9887.689675835767,0.18838504953660704
320,American,2019-05,13842.525227713528,0.12946465864699014
321,American,2019-05,17797.36077959129,0.09256819565572438
322,American,2019-05,21752.19633146905,0.06896200333792227
323,American,2019-05,25707.03188334681,0.05023729029121209
324,American,2019-05,29661.867435224573,0.03754994688591917
325,American,2019-05,33616.70298710233,0.02839761759797173
326,American,2019-05,37571.538538980094,0.022141432557559015
327,American,2019-05,41526.37409085786,0.017484298316484088
328,American,2019-05,45481.209642735615,0.013387631676807286
329,American,2019-05,49436.04519461338,0.010799566871901554
330,American,2019-05,53390.88074649114,0.008509904655337111
331,American,2019-05,57345.716298368905,0.006870764031093116
332,American,2019-05,61300.55185024666,0.005597961462026542
333,American,2019-05,65255.38740212443,0.00454535669971082
334,American,2019-05,69210.2229540022,0.0036309927129337476
335,American,2019-05,73165.05850587995,0.00293327177010796
336,American,2019-05,77119.89405775772,0.0024071668757722968
337,American,2019-05,81074.72960963548,0.0019489974482727703
338,American,2019-05,85029.56516151324,0.0016622465824411702
339,American,2019-05,88984.40071339099,0.0013774705848315506
340,American,2019-05,92939.23626526876,0.0011438436741712317
341,American,2019-05,96894.07181714653,0.0009609708768158172
342,American,2019-05,100848.90736902428,0.0008732867277598734
343,American,2019-05,104803.74292090203,0.0007413655305315614
344,American,2019-05,108758.5784727798,0.0006280080945898683
345,American,2019-05,112713.41402465757,0.0005424963005781032
346,American,2019-05,116668.24957653532,0.0004871999903626431
347,American,2019-05,120623.08512841308,0.00039991081495109533
348,American,2019-05,124577.92068029084,0.00031815127056109363
349,American,2019-05,128532.75623216861,0.0003323703217593548
350,American,2019-05,132487.59178404638,0.0002581152766128798
351,American,2019-05,136442.42733592412,0.00021585309666249244
352,American,2019-05,140397.26288780192,0.00021427320208490788
353,American,2019-05,144352.09843967966,0.00017833060044485883
354,American,2019-05,148306.9339915574,0.00015937186551384392
355,American,2019-05,152261.7695434352,0.00014693019571536541
356,American,2019-05,156216.60509531293,0.00011908455378543728
357,American,2019-05,160171.4406471907,0.00010545796305377033
358,American,2019-05,164126.27619906847,9.597859558826288e-05
359,American,2019-05,168081.1117509462,6.734300636954248e-05
360,American,2019-05,172035.947302824,6.43807040365714e-05
361,American,2019-05,175990.78285470174,6.102342805920418e-05
362,American,2019-05,179945.61840657948,5.075411330490445e-05
363,American,2019-05,183900.45395845728,4.1472232661595073e-05
364,American,2019-05,191810.1250622128,5.746866525963889e-05
365,American,2019-05,195764.96061409055,3.831244350642592e-05
366,American,2019-05,199719.7961659683,4.305212723917965e-05
367,American,2019-05,203674.6317178461,2.7253181463333907e-05
368,American,2019-05,207629.46726972383,1.8563761286618748e-05
369,American,2019-05,211584.3028216016,2.1526063619589824e-05
370,American,2019-05,215539.13837347936,2.3895905485966684e-05
371,American,2019-05,227403.64502911264,1.4021564376063096e-05
372,American,2019-05,262997.1649960125,2.3698418663768613e-06
373,American,2019-06,5932.854123958005,0.2875711342822853
374,American,2019-06,9887.689675835767,0.18645240844241726
375,American,2019-06,13842.525227713528,0.12812031402502333
376,American,2019-06,17797.36077959129,0.09210538357956068
377,American,2019-06,21752.19633146905,0.06880081546769094
378,American,2019-06,25707.03188334681,0.05056058319281552
379,American,2019-06,29661.867435224573,0.03828057042876118
380,American,2019-06,33616.70298710233,0.02928187144303166
381,American,2019-06,37571.538538980094,0.022558371244839007
382,American,2019-06,41526.37409085786,0.018211352483346835
383,American,2019-06,45481.209642735615,0.014066085504927564
384,American,2019-06,49436.04519461338,0.011180953655459612
385,American,2019-06,53390.88074649114,0.009083507950993027
386,American,2019-06,57345.716298368905,0.007409700315216823
387,American,2019-06,61300.55185024666,0.005884765970982317
388,American,2019-06,65255.38740212443,0.004918309848842764
389,American,2019-06,69210.2229540022,0.0038582994724556956
390,American,2019-06,73165.05850587995,0.003220706891877518
391,American,2019-06,77119.89405775772,0.0026636523214776365
392,American,2019-06,81074.72960963548,0.0021045639629419396
393,American,2019-06,85029.56516151324,0.0018967108154615895
394,American,2019-06,88984.40071339099,0.0015674405162730508
395,American,2019-06,92939.23626526876,0.0012772189492921706
396,American,2019-06,96894.07181714653,0.001140141628938202
397,American,2019-06,100848.90736902428,0.0009204925102701216
398,American,2019-06,104803.74292090203,0.0008826640509439523
399,American,2019-06,108758.5784727798,0.0006963690577032471
400,American,2019-06,112713.41402465757,0.0005818667856568312
401,American,2019-06,116668.24957653532,0.0005058031093773293
402,American,2019-06,120623.08512841308,0.0004923801076809467
403,American,2019-06,124577.92068029084,0.0004266887508941041
404,American,2019-06,128532.75623216861,0.0003843859576691405
405,American,2019-06,132487.59178404638,0.000338829103426872
406,American,2019-06,136442.42733592412,0.0002782222169795684
407,American,2019-06,140397.26288780192,0.00021985249748166183
408,American,2019-06,144352.09843967966,0.0002237166949397114
409,American,2019-06,148306.9339915574,0.00022107277036315117
410,American,2019-06,152261.7695434352,0.00019971799493708782
411,American,2019-06,156216.60509531293,0.0001614827779837553
412,American,2019-06,164126.27619906847,0.00011226510509701881
413,American,2019-06,168081.1117509462,0.00011145158984269259
414,American,2019-06,172035.947302824,9.762183051914679e-05
415,American,2019-06,175990.78285470174,9.213060255244479e-05
416,American,2019-06,187855.28951033502,8.033463136471454e-05
417,American,2019-06,191810.1250622128,6.914879661772897e-05
418,American,2019-06,195764.96061409055,5.4302143226275406e-05
419,American,2019-06,199719.7961659683,5.592917373492785e-05
420,American,2019-06,203674.6317178461,4.535347542868695e-05
421,American,2019-06,207629.46726972383,2.928654915574404e-05
422,American,2019-06,215539.13837347936,2.0744638985318694e-05
423,American,2019-06,219493.9739253571,1.9931123730992472e-05
424,American,2019-06,223448.8094772349,1.647368390010602e-05
425,American,2019-06,235313.31613286817,1.1389213560567126e-05
426,American,2019-06,239268.1516847459,6.304743221028231e-06
427,American,2019-06,243222.98723662368,8.541910170425344e-06
428,American,2019-06,251132.6583403792,1.4236516950708908e-06
429,American,2019-07,5932.854123958005,0.28479589910174147
430,American,2019-07,9887.689675835767,0.18524076181423718
431,American,2019-07,13842.525227713528,0.12754813970879555
432,American,2019-07,17797.36077959129,0.09212261753878467
433,American,2019-07,21752.19633146905,0.06878137896914495
434,American,2019-07,25707.03188334681,0.050487651325103196
435,American,2019-07,29661.867435224573,0.03785017289018321
436,American,2019-07,33616.70298710233,0.029459976577685912
437,American,2019-07,37571.538538980094,0.022813575804377765
438,American,2019-07,41526.37409085786,0.018242663505468007
439,American,2019-07,45481.209642735615,0.014154620867808158
440,American,2019-07,49436.04519461338,0.01132593634944713
441,American,2019-07,53390.88074649114,0.009103974424929334
442,American,2019-07,57345.716298368905,0.007464098887048141
443,American,2019-07,61300.55185024666,0.006109331456203655
444,American,2019-07,65255.38740212443,0.005038776270315633
445,American,2019-07,69210.2229540022,0.0041453778107952725
446,American,2019-07,73165.05850587995,0.0034172659050793813
447,American,2019-07,77119.89405775772,0.0027227488273725282
448,American,2019-07,81074.72960963548,0.0022969903737379825
449,American,2019-07,85029.56516151324,0.001982318818053323
450,American,2019-07,88984.40071339099,0.0016978826075767983
451,American,2019-07,92939.23626526876,0.0015061681224052194
452,American,2019-07,96894.07181714653,0.0012774993264236985
453,American,2019-07,100848.90736902428,0.0011010144966162169
454,American,2019-07,104803.74292090203,0.000967978977700425
455,American,2019-07,108758.5784727798,0.0008185939758202346
456,American,2019-07,112713.41402465757,0.0007377424230784822
457,American,2019-07,116668.24957653532,0.0006302389734495595
458,American,2019-07,120623.08512841308,0.000610530007684257
459,American,2019-07,124577.92068029084,0.0005386370757449149
460,American,2019-07,128532.75623216861,0.0004963075924535266
461,American,2019-07,132487.59178404638,0.0004306856950758717
462,American,2019-07,136442.42733592412,0.00038320500482309745
463,American,2019-07,140397.26288780192,0.0003281094868882746
464,American,2019-07,144352.09843967966,0.0003207186247262861
465,American,2019-07,148306.9339915574,0.00030638483144242976
466,American,2019-07,152261.7695434352,0.00029182707263851313
467,American,2019-07,156216.60509531293,0.0002521851755878479
468,American,2019-07,160171.4406471907,0.0002273250028611595
469,American,2019-07,164126.27619906847,0.00018633931269013273
470,American,2019-07,168081.1117509462,0.00013885862243735852
471,American,2019-07,175990.78285470174,0.00013975448451759953
472,American,2019-07,179945.61840657948,0.00015072879500055208
473,American,2019-07,183900.45395845728,0.00011646207043133295
474,American,2019-07,187855.28951033502,0.00013146776027537008
475,American,2019-07,191810.1250622128,0.00010347207026783813
476,American,2019-07,199719.7961659683,0.00010503982890825991
477,American,2019-07,203674.6317178461,8.958620802410228e-05
478,American,2019-07,211584.3028216016,7.054913881898054e-05
479,American,2019-07,215539.13837347936,7.054913881898054e-05
480,American,2019-07,227403.64502911264,3.6506379769821675e-05
481,American,2019-07,231358.48058099038,4.994431097343702e-05
482,American,2019-07,235313.31613286817,3.090724176831528e-05
483,American,2019-07,243222.98723662368,1.3213965683555085e-05
484,American,2019-07,247177.82278850145,1.3661896723675597e-05
485,American,2019-07,262997.1649960125,1.0078448402711506e-05
486,American,2019-07,302545.5205147901,1.3437931203615342e-06
487,American,2019-08,5932.854123958005,0.28705709377248195
488,American,2019-08,9887.689675835767,0.18477176622873057
489,American,2019-08,13842.525227713528,0.12752591583491085
490,American,2019-08,17797.36077959129,0.09123205661684787
491,American,2019-08,21752.19633146905,0.06808972969237431
492,American,2019-08,25707.03188334681,0.050136880466140524
493,American,2019-08,29661.867435224573,0.037946232285250986
494,American,2019-08,33616.70298710233,0.029286067656255917
495,American,2019-08,37571.538538980094,0.022549533431173573
496,American,2019-08,41526.37409085786,0.0182747992002564
497,American,2019-08,45481.209642735615,0.014239044545172209
498,American,2019-08,49436.04519461338,0.011339425691732073
499,American,2019-08,53390.88074649114,0.009212610921180397
500,American,2019-08,57345.716298368905,0.007467749654514158
501,American,2019-08,61300.55185024666,0.006076909214038592
502,American,2019-08,65255.38740212443,0.004978016982654221
503,American,2019-08,69210.2229540022,0.004055824801279689
504,American,2019-08,73165.05850587995,0.0034568240462697565
505,American,2019-08,77119.89405775772,0.002807751380132914
506,American,2019-08,81074.72960963548,0.002289031209904969
507,American,2019-08,85029.56516151324,0.001986530655906861
508,American,2019-08,88984.40071339099,0.0016914788159606907
509,American,2019-08,92939.23626526876,0.0014272563758405926
510,American,2019-08,96894.07181714653,0.0012178647474916974
511,American,2019-08,100848.90736902428,0.0011982084187435302
512,American,2019-08,104803.74292090203,0.0009606772039762063
513,American,2019-08,108758.5784727798,0.0008145996450687755
514,American,2019-08,112713.41402465757,0.0007310085207081492
515,American,2019-08,116668.24957653532,0.0006240367105733875
516,American,2019-08,120623.08512841308,0.0006167949052451155
517,American,2019-08,124577.92068029084,0.0005317554198188348
518,American,2019-08,128532.75623216861,0.0004860285918888884
519,American,2019-08,132487.59178404638,0.0004241628835130784
520,American,2019-08,136442.42733592412,0.00036891825429454574
521,American,2019-08,140397.26288780192,0.0003374681282974785
