,MSAnamelsad,date,distance_bin_100,visitation
0,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,5932.854123958005,0.21800938805556352
1,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,9887.689675835767,0.16532346727086739
2,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,13842.525227713528,0.11732201412988404
3,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,17797.36077959129,0.081356774791828
4,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,21752.19633146905,0.0778482041280676
5,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,25707.03188334681,0.05735126815231212
6,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,29661.867435224573,0.05135706159596944
7,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,33616.70298710233,0.04077398877639793
8,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,37571.538538980094,0.035621074368313875
9,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,41526.37409085786,0.027858242273018422
10,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,45481.209642735615,0.02239940344738578
11,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,49436.04519461338,0.017963499392931234
12,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,53390.88074649114,0.014101203621380292
13,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,57345.716298368905,0.012284777392185543
14,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,61300.55185024666,0.010888997237120104
15,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,65255.38740212443,0.007686350990908308
16,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,69210.2229540022,0.006845058842649688
17,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,73165.05850587995,0.0059750862802458865
18,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,77119.89405775772,0.005468398963681035
19,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,81074.72960963548,0.003699773424728253
20,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,85029.56516151324,0.0031930861081634018
21,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,88984.40071339099,0.002695958929646944
22,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,92939.23626526876,0.002896721828663206
23,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,96894.07181714653,0.0019311478857754706
24,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,100848.90736902428,0.001892907333581897
25,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,104803.74292090203,0.0015869829160333076
26,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,108758.5784727798,0.0011758969799523906
27,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,112713.41402465757,0.0005449278687584249
28,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,116668.24957653532,0.0006596495253391459
29,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,136442.42733592412,0.0002581237273066223
30,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,140397.26288780192,0.00018164262291947496
31,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,144352.09843967966,0.00019120276096786838
32,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,148306.9339915574,0.00018164262291947496
33,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,152261.7695434352,0.00013384193267750787
34,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,156216.60509531293,0.00012428179462911445
35,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,160171.4406471907,9.560138048393419e-05
36,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,172035.947302824,6.692096633875393e-05
37,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,183900.45395845728,1.9120276096786838e-05
38,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,187855.28951033502,1.9120276096786838e-05
39,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-01,203674.6317178461,3.8240552193573676e-05
40,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,5932.854123958005,0.22698920305227496
41,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,9887.689675835767,0.16117320499424795
42,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,13842.525227713528,0.11512522559604851
43,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,17797.36077959129,0.08184782952854383
44,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,21752.19633146905,0.07738340246335054
45,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,25707.03188334681,0.05691880653093964
46,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,29661.867435224573,0.04995303380510612
47,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,33616.70298710233,0.04235400901328774
48,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,37571.538538980094,0.035061056053362044
49,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,41526.37409085786,0.02693432120655627
50,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,45481.209642735615,0.022174376510570033
51,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,49436.04519461338,0.01773105784757623
52,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,53390.88074649114,0.015018628164941055
53,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,57345.716298368905,0.012443403096602603
54,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,61300.55185024666,0.010237575066755322
55,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,65255.38740212443,0.008517240287496439
56,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,69210.2229540022,0.006237532849950923
57,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,73165.05850587995,0.006754688703838563
58,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,77119.89405775772,0.0055726181806668145
59,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,81074.72960963548,0.003915608608006417
60,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,85029.56516151324,0.0028918511013308846
61,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,88984.40071339099,0.0025330082639394612
62,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,92939.23626526876,0.0026279960738371908
63,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,96894.07181714653,0.0014986965561641812
64,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,100848.90736902428,0.0018680935946553527
65,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,104803.74292090203,0.0008337818868800727
66,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,108758.5784727798,0.0009604323000770457
67,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,112713.41402465757,0.0004854932505883967
68,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,116668.24957653532,0.0004221680439899102
69,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,120623.08512841308,0.0006649146692841086
70,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,124577.92068029084,0.0005382642560871354
71,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,128532.75623216861,0.0005277100549873877
72,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,132487.59178404638,0.00031662603299243265
73,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,140397.26288780192,0.00017942141869571184
74,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,144352.09843967966,4.221680439899102e-05
75,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,148306.9339915574,0.00012665041319697304
76,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,152261.7695434352,0.00014775881539646856
77,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,156216.60509531293,0.00020052982089520735
78,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,175990.78285470174,6.332520659848652e-05
79,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,179945.61840657948,4.221680439899102e-05
80,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,183900.45395845728,6.332520659848652e-05
81,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,191810.1250622128,2.110840219949551e-05
82,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,199719.7961659683,4.221680439899102e-05
83,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,215539.13837347936,4.221680439899102e-05
84,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-02,219493.9739253571,2.110840219949551e-05
85,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,5932.854123958005,0.2211934333603211
86,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,9887.689675835767,0.15572513824051265
87,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,13842.525227713528,0.11735370622383766
88,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,17797.36077959129,0.08364196999190367
89,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,21752.19633146905,0.07793147404868134
90,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,25707.03188334681,0.05828495633150161
91,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,29661.867435224573,0.05193708980034797
92,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,33616.70298710233,0.040886461904187696
93,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,37571.538538980094,0.03516735284491223
94,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,41526.37409085786,0.02964634545485866
95,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,45481.209642735615,0.023238187111333138
96,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,49436.04519461338,0.018897176620557784
97,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,53390.88074649114,0.014668136638473066
98,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,57345.716298368905,0.011515736163029061
99,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,61300.55185024666,0.009655303095553909
100,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,65255.38740212443,0.00855282424075382
101,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,69210.2229540022,0.006597646896694286
102,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,73165.05850587995,0.006115312397719247
103,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,77119.89405775772,0.005133417167662917
104,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,81074.72960963548,0.004013712080756576
105,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,85029.56516151324,0.002747584020947098
106,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,88984.40071339099,0.002532256119618956
107,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,92939.23626526876,0.002790649601212727
108,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,96894.07181714653,0.0019034986477407796
109,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,100848.90736902428,0.002239410173812682
110,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,104803.74292090203,0.0015417477735095004
111,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,108758.5784727798,0.000775180444781313
112,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,112713.41402465757,0.0007579542126750616
113,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,116668.24957653532,0.0007493410966219359
114,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,120623.08512841308,0.0006804361681969303
115,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,124577.92068029084,0.0008699247213656957
116,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,128532.75623216861,0.000516786963187542
117,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,132487.59178404638,0.0003186852939656509
118,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,136442.42733592412,0.0002325541334343939
119,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,140397.26288780192,0.00013780985685001119
120,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,144352.09843967966,0.00018087543711563968
121,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,148306.9339915574,0.000172262321062514
122,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,152261.7695434352,0.00021532790132814249
123,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,164126.27619906847,4.30655802656285e-05
124,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,168081.1117509462,3.4452464212502796e-05
125,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,187855.28951033502,5.16786963187542e-05
126,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,203674.6317178461,5.16786963187542e-05
127,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,215539.13837347936,1.7226232106251398e-05
128,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-03,231358.48058099038,2.58393481593771e-05
129,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,5932.854123958005,0.22253739495058053
130,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,9887.689675835767,0.15953417079229726
131,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,13842.525227713528,0.11422858048943779
132,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,17797.36077959129,0.08431262002501806
133,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,21752.19633146905,0.07850737328000845
134,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,25707.03188334681,0.057259641642735074
135,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,29661.867435224573,0.05067918744163921
136,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,33616.70298710233,0.04329709825754506
137,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,37571.538538980094,0.03493719057770574
138,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,41526.37409085786,0.02877076763156504
139,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,45481.209642735615,0.022111030849733083
140,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,49436.04519461338,0.01731003012738068
141,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,53390.88074649114,0.014543948977254709
142,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,57345.716298368905,0.01148716503109639
143,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,61300.55185024666,0.010112933631670748
144,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,65255.38740212443,0.007760883736499938
145,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,69210.2229540022,0.007937067249246815
146,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,73165.05850587995,0.005963811906481792
147,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,77119.89405775772,0.004950756708187248
148,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,81074.72960963548,0.0038408005778819217
149,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,85029.56516151324,0.002783699501400659
150,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,88984.40071339099,0.0031448757025317573
151,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,92939.23626526876,0.002766081150125971
152,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,96894.07181714653,0.0017177892492820522
153,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,100848.90736902428,0.0018234993569301785
154,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,104803.74292090203,0.001180429535404077
155,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,108758.5784727798,0.0010218643739318876
156,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,112713.41402465757,0.0009073450906464173
157,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,116668.24957653532,0.0006606881728007893
158,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,120623.08512841308,0.0007575891048115718
159,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,124577.92068029084,0.0005373597138779753
160,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,128532.75623216861,0.0007487799291742279
161,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,136442.42733592412,0.00023784774220828416
162,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,140397.26288780192,0.0001673743371095333
163,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,148306.9339915574,0.00020261103965890873
164,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,156216.60509531293,9.690093201078243e-05
165,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,164126.27619906847,3.523670254937543e-05
166,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,172035.947302824,4.404587818671929e-05
167,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,195764.96061409055,1.7618351274687716e-05
168,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,199719.7961659683,1.7618351274687716e-05
169,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-04,215539.13837347936,1.7618351274687716e-05
170,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,5932.854123958005,0.2203944392509273
171,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,9887.689675835767,0.15690871807243448
172,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,13842.525227713528,0.11396670787973824
173,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,17797.36077959129,0.08199390850698109
174,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,21752.19633146905,0.07984530020204457
175,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,25707.03188334681,0.05969361599469256
176,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,29661.867435224573,0.0494632248725913
177,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,33616.70298710233,0.042233346400892616
178,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,37571.538538980094,0.0353050269895359
179,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,41526.37409085786,0.029160761135068304
180,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,45481.209642735615,0.022812942914869877
181,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,49436.04519461338,0.016879768402641656
182,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,53390.88074649114,0.014173275836072495
183,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,57345.716298368905,0.012725792346431048
184,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,61300.55185024666,0.010411326558306445
185,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,65255.38740212443,0.008360724947981062
186,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,69210.2229540022,0.007584210367600494
187,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,73165.05850587995,0.006053798136365007
188,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,77119.89405775772,0.005322517415035735
189,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,81074.72960963548,0.004282138656855945
190,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,85029.56516151324,0.0031588311570821146
191,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,88984.40071339099,0.002759265402129007
192,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,92939.23626526876,0.0024803232713126867
193,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,96894.07181714653,0.002600946895449474
194,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,100848.90736902428,0.0019224390096800458
195,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,104803.74292090203,0.0014097886070987002
196,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,108758.5784727798,0.0012213141943849704
197,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,112713.41402465757,0.0008745212749917071
198,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,116668.24957653532,0.0009649889930942975
199,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,120623.08512841308,0.0008217484394318627
200,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,124577.92068029084,0.00041464370797020597
201,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,132487.59178404638,0.0005051114260727963
202,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,136442.42733592412,0.00033925394288471396
203,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,140397.26288780192,0.00041464370797020597
204,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,144352.09843967966,0.00037694882542746
205,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,148306.9339915574,0.0001658574831880824
206,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,152261.7695434352,0.00021863031874792677
207,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,156216.60509531293,0.0001658574831880824
208,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,160171.4406471907,0.0001281626006453364
209,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,164126.27619906847,0.00018847441271373
210,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,172035.947302824,4.52338590512952e-05
211,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,175990.78285470174,5.277283555984439e-05
212,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,179945.61840657948,9.04677181025904e-05
213,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,183900.45395845728,0.00012062362413678719
214,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,191810.1250622128,0.0001733964596966316
215,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,195764.96061409055,4.52338590512952e-05
216,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,199719.7961659683,6.78507885769428e-05
217,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,203674.6317178461,7.5389765085492e-05
218,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,207629.46726972383,3.7694882542746e-05
219,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,211584.3028216016,4.52338590512952e-05
220,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,215539.13837347936,7.5389765085492e-05
221,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,223448.8094772349,2.26169295256476e-05
222,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-05,227403.64502911264,3.0155906034196797e-05
223,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,5932.854123958005,0.21559900549433683
224,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,9887.689675835767,0.1571717977838485
225,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,13842.525227713528,0.11231161177445594
226,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,17797.36077959129,0.08298290309708709
227,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,21752.19633146905,0.07718929371681145
228,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,25707.03188334681,0.05922526781055281
229,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,29661.867435224573,0.05014733417231959
230,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,33616.70298710233,0.042020933730317074
231,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,37571.538538980094,0.03790785475306179
232,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,41526.37409085786,0.02798581908591424
233,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,45481.209642735615,0.02378832990576752
234,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,49436.04519461338,0.017941004941833698
235,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,53390.88074649114,0.0152168574848829
236,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,57345.716298368905,0.012454341753890543
237,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,61300.55185024666,0.010121550692163663
238,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,65255.38740212443,0.008824703029558918
239,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,69210.2229540022,0.007466466128487676
240,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,73165.05850587995,0.006913962982289205
241,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,77119.89405775772,0.006054513643758249
242,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,81074.72960963548,0.004251204763804905
243,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,85029.56516151324,0.0035989441050983764
244,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,88984.40071339099,0.0031692194358328984
245,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,92939.23626526876,0.002839252279075478
246,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,96894.07181714653,0.0021486233463273888
247,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,100848.90736902428,0.002747168421375733
248,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,104803.74292090203,0.0012277847693299366
249,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,108758.5784727798,0.0011510482212468154
250,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2019-06,112713.41402465757,0.0010052487798888855
