,category,date,powerlaw_a,exponential_a
701,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2020-06,1.3436293179684238,9.992245214748221e-05
702,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2020-07,1.327219448758939,9.72760319846988e-05
703,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2020-08,1.3055055719459059,9.295739961520703e-05
704,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2020-09,1.30161468820068,9.230051110496493e-05
705,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2020-10,1.3170895473378852,9.50360242732109e-05
706,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2020-11,1.3193352861953382,9.512794642735447e-05
707,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2020-12,1.3129379094782037,9.458886097879284e-05
708,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2021-01,1.2714586250962807,8.684231861607137e-05
709,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2021-02,1.2920786427821023,9.140220332544111e-05
710,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2021-03,1.2980875719638318,9.227169235232728e-05
711,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2021-04,1.2895751058539775,9.016965959304431e-05
712,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2021-05,1.2958943069105773,9.140033612611796e-05
713,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2021-06,1.2839260233158767,8.872223683578331e-05
714,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2021-07,1.2830282896646672,8.947987678292101e-05
715,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2021-08,1.2925221808602776,9.141118086078823e-05
716,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2021-09,1.3035992152167188,9.294539689960366e-05
717,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2021-10,1.3017263463974937,9.270139882031292e-05
718,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2021-11,1.2996550383001277,9.22475933122712e-05
719,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2021-12,1.3202789933674932,9.523361507423903e-05
