,category,date,powerlaw_a,exponential_a
263,Korean,2019-12,1.3029225036689347,9.07238455533223e-05
264,Korean,2020-01,1.302737199032834,9.06568890990198e-05
265,Korean,2020-02,1.2911406530306424,8.903898685919473e-05
266,Korean,2020-03,1.361521381160262,0.0001000020756430328
267,Korean,2020-04,1.4056093603767528,0.00010925396338498076
268,Korean,2020-05,1.3634080845416843,0.00010147511964849145
269,Korean,2020-06,1.3167333491124504,9.221336127950935e-05
270,Korean,2020-07,1.32122966292611,9.41574895134436e-05
271,Korean,2020-08,1.30177803476901,9.005392431032343e-05
272,Korean,2020-09,1.2889475260129437,8.891663421843564e-05
273,Korean,2020-10,1.2923041189866116,8.97311810591257e-05
274,Korean,2020-11,1.2969342246545705,9.048167377081288e-05
275,Korean,2020-12,1.3159548685299485,9.366121077826275e-05
276,Korean,2021-01,1.2520897968207625,8.384758553237752e-05
277,Korean,2021-02,1.2323112158525171,8.005636890395185e-05
278,Korean,2021-03,1.2719828426391981,8.62522520105757e-05
279,Korean,2021-04,1.2610869578791075,8.442560156112685e-05
280,Korean,2021-05,1.2475830151417777,8.32132384608035e-05
281,Korean,2021-06,1.257739780608133,8.412422289086466e-05
282,Korean,2021-07,1.174797604404987,7.142833138768972e-05
283,Korean,2021-08,1.2340233467731314,8.073277483013103e-05
284,Korean,2021-09,1.2240483719962625,7.809124209860612e-05
285,Korean,2021-10,1.2248785036798984,7.858692685481699e-05
286,Korean,2021-11,1.214203296891422,7.746262018076594e-05
287,Korean,2021-12,1.2241080097224757,7.915425892065547e-05
288,Thai,2019-01,1.3701244037169233,0.00010190973320829053
289,Thai,2019-02,1.374658724500696,0.00010338125711292312
290,Thai,2019-03,1.385780466978727,0.00010513031389259386
291,Thai,2019-04,1.3847904059948462,0.00010471375140774905
292,Thai,2019-05,1.3885168373962875,0.00010529125956697714
293,Thai,2019-06,1.3892609367291278,0.00010560243876830265
294,Thai,2019-07,1.3707336627458957,0.00010208608127905667
295,Thai,2019-08,1.3843203731150757,0.00010477887221735939
296,Thai,2019-09,1.3877703078413484,0.0001055482063332915
297,Thai,2019-10,1.3883371139952585,0.00010545789891595396
298,Thai,2019-11,1.383380862886142,0.00010515060657824181
299,Thai,2019-12,1.3811768410330383,0.00010439474349918017
300,Thai,2020-01,1.3762954439369621,0.00010316462373476204
301,Thai,2020-02,1.3703486256727875,0.0001020320013575653
302,Thai,2020-03,1.389057024780561,0.00010551020969295264
303,Thai,2020-04,1.4331828082555145,0.00011424917941774078
304,Thai,2020-05,1.4038176582850999,0.00010806067463410046
305,Thai,2020-06,1.3942975289180393,0.00010615725209509485
306,Thai,2020-07,1.3923572525728447,0.00010622762610702004
307,Thai,2020-08,1.372102611791037,0.00010284584947235232
308,Thai,2020-09,1.3840969996518888,0.00010498958719663552
309,Thai,2020-10,1.3661213325197297,0.00010235921081718255
310,Thai,2020-11,1.3763516046501278,0.00010365155856985943
311,Thai,2020-12,1.3867019491052741,0.00010526451092277012
312,Thai,2021-01,1.3476369591647586,9.933508814724178e-05
313,Thai,2021-02,1.3602312564601402,0.00010065624213175801
314,Thai,2021-03,1.3628344872263964,0.0001013598438464964
315,Thai,2021-04,1.3659865862181118,0.00010169794229091935
316,Thai,2021-05,1.3618028731921772,0.00010114323120418567
317,Thai,2021-06,1.3418452390060565,9.783854756532669e-05
318,Thai,2021-07,1.310659073946743,9.321958935374547e-05
319,Thai,2021-08,1.3245609163116745,9.510950428217815e-05
320,Thai,2021-09,1.3377424208075814,9.703682328532867e-05
321,Thai,2021-10,1.3292487429324418,9.711149171529313e-05
322,Thai,2021-11,1.3318995406194778,9.676186054801981e-05
323,Thai,2021-12,1.3257109174590433,9.564133730852428e-05
324,Mediterranean,2019-01,1.3250952902461894,9.456014711203675e-05
325,Mediterranean,2019-02,1.3065681637230604,9.228584723532672e-05
326,Mediterranean,2019-03,1.3166415889719012,9.361470600941628e-05
327,Mediterranean,2019-04,1.3137595324769449,9.23582114027735e-05
328,Mediterranean,2019-05,1.3221922155537955,9.406718195767392e-05
329,Mediterranean,2019-06,1.321224846921086,9.385123558228649e-05
330,Mediterranean,2019-07,1.3268471964533037,9.465405536847244e-05
331,Mediterranean,2019-08,1.326078406440941,9.489860494690064e-05
332,Mediterranean,2019-09,1.3555085967969993,9.946851508392956e-05
333,Mediterranean,2019-10,1.3329429037312084,9.670690822536162e-05
334,Mediterranean,2019-11,1.3070095944004514,9.235530215938621e-05
335,Mediterranean,2019-12,1.319504712858331,9.362549280354707e-05
336,Mediterranean,2020-01,1.3083580077439156,9.218666061374786e-05
337,Mediterranean,2020-02,1.315654535530534,9.335133561500678e-05
338,Mediterranean,2020-03,1.3508957728134192,9.800121241534155e-05
339,Mediterranean,2020-04,1.4067704366194922,0.00011000977707438609
340,Mediterranean,2020-05,1.3722423116183553,0.00010412707113943029
341,Mediterranean,2020-06,1.3532338809158049,9.962337098087046e-05
342,Mediterranean,2020-07,1.3576115894411591,0.00010018559801756325
343,Mediterranean,2020-08,1.3267152764383539,9.489784774958133e-05
344,Mediterranean,2020-09,1.3399282621187907,9.759861105250135e-05
345,Mediterranean,2020-10,1.3307778209544407,9.65038641942948e-05
346,Mediterranean,2020-11,1.3282876149497183,9.599042178555018e-05
347,Mediterranean,2020-12,1.3259287982920571,9.607546018507413e-05
348,Mediterranean,2021-01,1.3178067145497763,9.382083332284422e-05
349,Mediterranean,2021-02,1.3310141006857652,9.612901765485314e-05
